open_time,open,high,low,close,volume,close_time,quote_asset_volume,nb_trades,taker_buy_base,taker_buy_quote,ignore,sma_7,sma_30,sma_50,sma_100,return,volatility_20,rsi_14,ema_12,ema_26,MACD,Signal,MACD_Hist,volume_sma20,volume_rel
2025-06-02 05:00:00,104765.48,104918.04,104610.13,104833.79,244.85997,1748843999999,25653810.13295170,54800,107.78251000,11292367.75092600,0,105130.64571428571,104690.58066666666,104478.836,105247.39069999999,0.0006520277480712711,0.002161120602973558,52.32516681098127,105004.6223988135,104854.75379315022,149.86860566328687,199.6816070937616,-49.81300143047474,445.4997845000001,0.5496298281598831
2025-06-02 06:00:00,104833.79,105266.87,104732.38,105162.38,470.58034,1748847599999,49416114.32496270,75831,248.44976000,26093784.10533880,0,105061.99571428572,104714.44366666667,104505.8436,105214.7451,0.003134390161798173,0.0022397973844180633,52.416333617500555,105028.89279899604,104877.54091958354,151.3518794124975,190.01566155750882,-38.66378214501131,453.922275,1.0366980558510814
2025-06-02 07:00:00,105162.39,105438.87,105162.38,105387.67,346.57956,1748851199999,36501986.09379960,91612,178.31642000,18781052.07524150,0,105056.30857142856,104756.497,104542.81820000001,105188.17300000001,0.00214230602236265,0.0022588469590668027,55.83206893798043,105084.0892914582,104915.32825887365,168.76103258454532,185.76473576291613,-17.003703178370813,456.9275265,0.7585000681721897
2025-06-02 08:00:00,105387.67,105935.63,105241.18,105328.43,705.16393,1748854799999,74459378.69329560,140780,329.47150000,34797223.37414310,0,105047.71428571429,104794.274,104572.13639999999,105165.81289999999,-0.0005621150937297203,0.002235460383769975,58.08992922586538,105121.68016969539,104945.92838784597,175.75178184942342,183.7621449802176,-8.01036313079419,474.4816855,1.486177341612061
2025-06-02 09:00:00,105328.43,105335.99,104483.64,104585.36,998.9363,1748858399999,104697169.97378040,172301,422.16262000,44233829.20959060,0,104984.62571428572,104801.08499999999,104588.9032,105134.8484,-0.0070547904302760145,0.002756632112695425,41.53392237298826,105039.16937435765,104919.21961837591,119.94975598173914,170.99966718052195,-51.04991119878281,508.2711925,1.9653608442504835
2025-06-02 10:00:00,104585.37,104660.0,104254.71,104370.85,704.18464,1748861999999,73529129.66392560,135516,328.78417000,34330648.54518800,0,104919.13714285714,104792.34133333334,104603.35379999998,105099.4023,-0.002051051887185684,0.0026970538976365363,40.9972963544392,104936.35100907186,104878.59964664436,57.75136242750159,148.3500062299179,-90.59864380241632,504.3457149999999,1.3962340098398576
2025-06-02 11:00:00,104370.85,104487.82,103941.0,104047.64,725.6249,1748865599999,75610914.83978540,122904,314.46808000,32778254.99888660,0,104816.58857142857,104776.04366666666,104613.5464,105061.07149999999,-0.00309674588259079,0.0027606992897590893,25.73893357802598,104799.62623844542,104817.04708022627,-17.42084178085497,115.19583662776334,-132.61667840861833,520.173901,1.3949659884992962
2025-06-02 12:00:00,104047.63,104281.98,103862.5,104200.32,696.19227,1748869199999,72428407.75472190,126313,381.63249000,39706336.15580140,0,104726.09285714287,104774.09000000001,104629.3528,105018.1498,0.0014674047388292255,0.002677852292688851,28.99747046204118,104707.42527868459,104771.36359280211,-63.93831411752035,79.36900647870661,-143.30732059622696,496.24099449999994,1.402931796679688
2025-06-02 13:00:00,104200.32,104570.57,103700.0,103800.0,1053.66155,1748872799999,109662944.94634730,230769,494.03273000,51450126.78168380,0,104531.46714285715,104758.225,104635.3892,104970.94969999998,-0.003841830812035929,0.0027799596094689907,22.83953346479342,104567.8213896562,104699.41073407602,-131.58934441983,37.17733629899929,-168.76668071882932,532.9738125,1.9769480700329907
2025-06-02 14:00:00,103799.99,104679.25,103659.88,104176.62,1127.64518,1748876399999,117529936.93586370,295549,648.78513000,67624310.22313650,0,104358.46,104751.22566666667,104638.2424,104925.2558,0.003628323699421898,0.002923725739298097,32.40128987236346,104507.63656047832,104660.68549451484,-153.04893403651658,-0.867917768103883,-152.1810162684127,560.5792015,2.0115715620248533
2025-06-02 15:00:00,104176.61,104565.32,103905.1,104438.79,580.0461,1748879999999,60486352.66374090,169893,291.87302000,30440342.65614400,0,104231.36857142857,104768.04066666667,104644.67219999999,104881.84529999999,0.0025165915346456735,0.0029427762749556796,37.42692845342483,104497.0447819432,104644.24879121744,-147.20400927423907,-30.135136069330922,-117.06887320490814,571.501664,1.0149508506067972
2025-06-02 16:00:00,104438.79,104450.01,104030.01,104286.06,501.02384,1748883599999,52218613.86291080,143381,251.47437000,26209510.47732760,0,104188.61142857143,104779.87633333332,104638.915,104840.35810000001,-0.001462387681818167,0.002938711563166691,39.61785081720964,104464.58558472118,104617.71628816429,-153.13070344310836,-54.73424954408641,-98.39645389902195,580.3181855,0.8633605710086781
2025-06-02 17:00:00,104286.06,104490.57,104095.23,104399.89,372.61381,1748887199999,38866091.71355280,127480,159.04760000,16589763.04626400,0,104192.76000000001,104790.45,104635.79119999999,104808.34620000001,0.0010915169294918314,0.0026617765064296207,43.838466748556364,104454.632417841,104601.58100755952,-146.94858971852227,-73.1771175789736,-73.77147213954868,578.219568,0.6444157732136799
2025-06-02 18:00:00,104399.89,104731.95,104200.0,104361.54,367.55001,1748890799999,38382363.78607670,127966,169.63533000,17715640.03701030,0,104237.60285714285,104803.95933333333,104633.2106,104775.73619999998,-0.0003673375517925237,0.0026574675888073325,44.16089415193181,104440.31050740392,104583.80019218475,-143.4896847808268,-87.23963101934424,-56.25005376148255,572.893037,0.6415682968058136
2025-06-02 19:00:00,104361.54,104510.96,104050.96,104425.63,339.8615,1748894399999,35448015.66837500,91402,141.64243000,14772226.37521410,0,104269.79,104809.507,104634.742,104749.79360000002,0.0006141151232532671,0.0026389942706458802,44.09268532723556,104438.05196780332,104572.08388165254,-134.03191384921956,-96.59808758531932,-37.433826263900244,569.23535,0.597049181854219
2025-06-02 20:00:00,104425.64,104995.93,104425.64,104878.62,440.97656,1748897999999,46210808.34117600,99964,231.76383000,24289896.03609380,0,104423.87857142856,104818.80433333333,104642.5582,104731.3356,0.004337919723347516,0.0028311524889789563,46.03587494062741,104505.83166506434,104594.79026078939,-88.95859572505287,-95.07018921326603,6.11159348821316,569.662276,0.7741017416431486
2025-06-02 21:00:00,104878.61,105096.66,104575.37,104942.0,303.58011,1748901599999,31837525.21149790,83853,135.65739000,14228367.37536130,0,104533.21857142856,104826.36766666666,104647.4378,104717.71960000001,0.0006043176388095262,0.002837487075972491,43.47899882652126,104572.93448582367,104620.50950073091,-47.575014907240984,-85.57115435206101,37.99613944482003,566.4345595,0.5359491311193557
2025-06-02 22:00:00,104941.99,105800.0,104941.99,105695.49,784.02023,1748905199999,82694237.61783360,172139,397.96703000,41964341.39674620,0,104712.74714285714,104848.25733333334,104665.711,104716.30320000001,0.007180061367231483,0.003175149260759665,54.463886132352776,104745.63533415849,104700.13768586195,45.49764829654305,-59.35739382234021,104.85504211888326,580.6239204999999,1.3503064588259588
2025-06-02 23:00:00,105695.5,105931.44,105575.47,105857.99,540.70423,1748908799999,57213474.26297570,112605,265.61873000,28107956.41600420,0,104937.30857142856,104874.646,104685.60760000002,104717.5657,0.0015374355140413964,0.0031420920371812598,68.02147912554125,104916.76682121103,104785.90452394624,130.86229726478632,-21.313455604914903,152.17575286970123,578.32065,0.9349557723729908
2025-06-03 00:00:00,105858.0,106400.0,105747.14,106285.72,752.61041,1748912399999,79877191.92681710,179584,415.30269000,44081934.47026630,0,105206.71285714286,104920.83633333334,104718.806,104718.62289999999,0.004040601942281397,0.003227128250680378,75.57190131647452,105127.37500256317,104897.0019666169,230.37303594627883,29.023842705323847,201.34919324095497,602.820772,1.2484812152425298
2025-06-03 01:00:00,106285.72,106488.0,106110.53,106481.75,485.1048,1748915999999,51556044.05232640,105400,221.77678000,23576292.59196680,0,105509.6,104966.16333333333,104756.60339999999,104719.0103,0.0018443681804103385,0.003236698061366072,83.6490263788702,105335.74038678422,105014.39070983046,321.3496769537596,87.48900955501101,233.8606673987486,614.8330134999999,0.7890025248294513
2025-06-03 02:00:00,106481.76,106500.0,105577.36,105612.46,691.63486,1748919599999,73318917.63315130,106158,272.24658000,28858715.67780010,0,105679.14714285715,104988.28166666668,104779.9228,104715.84419999999,-0.008163746369682978,0.003750295428726093,66.29322121508609,105378.31263497127,105058.69213873192,319.6204962393531,133.91530689187942,185.70518934747366,625.8857395,1.1050497181043377
2025-06-03 03:00:00,105612.47,105712.72,105340.18,105482.02,441.33737,1748923199999,46574116.98967040,77344,233.29691000,24620482.42176470,0,105765.34714285715,104987.79766666667,104807.04179999999,104714.76689999999,-0.001235081542461991,0.0037352019521009125,70.69597700583718,105394.26761420646,105090.04975808511,304.21785612135136,167.9758167377738,136.24203938357755,630.62363,0.6998427413828435
2025-06-03 04:00:00,105482.03,105513.02,105116.2,105166.92,433.84543,1748926799999,45680694.01811240,55907,156.41913000,16467127.92311070,0,105797.47857142858,104976.289,104826.4778,104717.03619999999,-0.002987238962621319,0.0037950500935165716,62.37219273784895,105359.29105817468,105095.7438500788,263.54720809588616,187.0900950093963,76.45711308648987,617.0577049999999,0.7030872906772958
2025-06-03 05:00:00,105166.93,105472.1,105166.92,105452.08,465.42429,1748930399999,49024525.31778730,63575,261.39449000,27534920.95142250,0,105762.70571428572,104969.92733333334,104847.8988,104714.89039999999,0.0027114990150896023,0.0034627622822987927,62.58710942061216,105373.56627999397,105122.13912044333,251.4271595506434,199.95750791764573,51.46965163299768,590.3821045000001,0.7883441697376177
2025-06-03 06:00:00,105452.09,105463.19,105218.0,105429.67,497.04209,1748933999999,52357030.78672070,53184,259.95948000,27385816.13394700,0,105701.51714285715,104970.00033333334,104863.82899999998,104709.1871,-0.00021251358911078544,0.00341786670115304,64.68127935010608,105382.19762153336,105144.91918559567,237.27843593768193,207.421693521653,29.856742416028936,580.024977,0.8569322179379181
2025-06-03 07:00:00,105429.67,105438.02,105161.84,105170.75,412.13809,1748937599999,43393891.08678930,49870,160.89186000,16941684.56263540,0,105542.23571428572,104962.739,104876.5126,104700.65129999998,-0.0024558551686636454,0.0033851154128186644,59.54062991970055,105349.66721822054,105146.83257925525,202.834638965287,206.50428261037982,-3.6696436450928047,564.3506365000001,0.7302872777038144
2025-06-03 08:00:00,105170.76,105245.29,104872.5,105094.93,579.75676,1748941199999,60884906.64034180,79855,240.13804000,25219530.73474700,0,105344.11857142857,104965.004,104893.2326,104690.47979999999,-0.0007209228801734469,0.0033890075295955548,58.99346389198861,105310.47687695583,105142.98794375487,167.4889332009625,198.7012127284964,-31.212279527533894,558.528861,1.0380068076732742
2025-06-03 09:00:00,105094.93,105284.74,105067.74,105198.11,353.4813,1748944799999,37178643.60363900,43032,198.81469000,20911916.83241580,0,105284.92571428571,104977.29866666667,104911.6758,104681.6267,0.0009817790449073716,0.0032370045208962627,59.38286480551147,105293.18966511647,105147.07105903229,146.11860608418647,188.18469139963443,-42.066085315447964,523.5198485,0.675201333842073
2025-06-03 10:00:00,105198.12,105343.01,105146.99,105280.99,376.17348,1748948399999,39599267.25597990,40092,189.71592000,19972664.21921720,0,105256.20714285714,104994.48233333332,104929.5636,104677.31890000001,0.0007878468539026517,0.003162013541252928,55.37018895826057,105291.3127935601,105156.99098058545,134.3218129746383,177.4121157146352,-43.0903027399969,485.9462635,0.7741050981452808
2025-06-03 11:00:00,105281.0,105349.94,105173.87,105287.24,272.00092,1748951999999,28629257.24881940,42424,164.37356000,17299722.35143870,0,105273.39571428571,105009.59733333332,104956.6216,104679.9111,5.9364943281847715e-05,0.003128408666079172,54.679063211536416,105290.68620993546,105166.63905609764,124.04715383781877,166.7391233392719,-42.691969501453144,470.5440045,0.5780562867632925
2025-06-03 12:00:00,105287.24,105425.38,105224.25,105307.94,404.97079,1748955599999,42655130.69809580,63682,252.91067000,26639972.95934270,0,105252.80428571429,105014.44933333334,104984.16059999999,104681.21720000001,0.0001966050207033998,0.003098015741089381,43.44559787039009,105293.34063917617,105177.10579268301,116.23484649315651,156.63826797004884,-40.40342147689233,465.741352,0.869518646478271
2025-06-03 13:00:00,105307.94,105666.67,105031.6,105421.55,737.70303,1748959199999,77749580.91182410,178631,377.54433000,39796607.17024860,0,105251.64428571428,105015.57866666667,105010.93800000001,104679.20229999999,0.0010788360307874,0.003097887931201868,42.49463460268545,105313.06515622599,105195.21277100279,117.85238522320287,148.88109142067967,-31.028706197476794,483.995813,1.5241929995786967
2025-06-03 14:00:00,105421.54,106692.43,105150.94,106550.01,1681.31099,1748962799999,178213049.16090940,293133,823.24390000,87300564.30948320,0,105448.68142857144,105056.298,105062.81300000001,104685.4518,0.010704263027815353,0.003837302495021185,53.66230166978442,105503.36436296045,105295.56812129889,207.79624166156282,160.6641214688563,47.13212019270651,549.683862,3.0586871950044623
2025-06-03 15:00:00,106550.01,106794.67,106333.33,106610.66,1120.18715,1748966399999,119378729.08471770,184586,520.34638000,55449729.17644220,0,105665.21428571429,105123.808,105109.84220000001,104692.7533,0.0005692162769390663,0.003837581079661616,51.855957752521725,105673.7175378896,105392.982334536,280.7352033536008,184.67833784580523,96.05686550779558,588.7001445,1.9028144641469509
2025-06-03 16:00:00,106610.66,106666.67,105800.0,105817.63,798.97951,1748969999999,84896440.24522270,154082,288.75497000,30696358.12081870,0,105753.71714285715,105172.034,105134.2008,104694.08,-0.007438561959939083,0.00419246315400491,53.020217216577656,105695.85791667583,105424.43771716297,271.4201995128533,202.02671017921486,69.39348933363843,606.600292,1.3171432993639245
2025-06-03 17:00:00,105817.63,106142.86,105758.25,105943.98,392.12835,1748973599999,41543424.74878480,119450,194.40873000,20598074.57775320,0,105848.43000000001,105235.24533333333,105158.7784,104698.56390000001,0.0011940354362500738,0.004195647702535137,56.80850812964978,105734.03054487954,105462.92233070645,271.1082141730876,215.84301097798942,55.265203195098195,611.027704,0.6417521618626969
2025-06-03 18:00:00,105943.99,106047.62,105592.17,106013.15,412.4498,1748977199999,43635475.00689650,102581,183.75343000,19442737.38025070,0,105952.13142857143,105295.673,105178.26539999999,104705.23210000001,0.000652892217188672,0.0038900791243792355,63.446778893977175,105776.97199951345,105503.6799358393,273.29206367414736,227.33282151722102,45.95924215692634,592.4491825,0.6961775156133327
2025-06-03 19:00:00,106013.15,106428.58,106013.15,106238.81,403.87736,1748980799999,42900755.05177850,100009,199.52244000,21194001.56877380,0,106085.11285714286,105376.96666666666,105201.715,104712.1902,0.0021286038571630694,0.003903341731085437,62.74225889105911,105848.0239995883,105558.13401466602,289.88998492227984,239.84425419823282,50.04573072404702,585.607839,0.6896720520163665
2025-06-03 20:00:00,106238.81,106254.92,105353.5,105738.69,512.78907,1748984399999,54234767.94906170,121230,204.69447000,21643851.46915990,0,106130.41857142856,105429.03566666666,105218.4886,104730.5896,-0.0047075075483243856,0.003938751038759417,54.33432450628372,105831.20338426704,105571.50853209816,259.6948521688755,243.81437379236135,15.880478376514162,573.6167720000001,0.8939575950892872
2025-06-03 21:00:00,105738.7,105847.71,105274.95,105367.93,366.43282,1748987999999,38664958.42715290,92428,157.06773000,16574642.05233930,0,105961.55,105460.007,105223.4084,104742.4374,-0.0035063797366886584,0.003970556482364846,52.68152443535392,105759.93055591825,105556.42864083163,203.5019150866283,235.75188205121475,-32.24996696458646,567.6831730000001,0.645488253709433
2025-06-03 22:00:00,105367.92,105902.93,105308.0,105743.74,299.07218,1748991599999,31621692.58168960,84042,156.42333000,16539402.06440320,0,105837.7042857143,105508.59633333333,105239.305,104750.9549,0.003566644993405532,0.003633840956742133,58.15778686978685,105757.4397011616,105570.30355632557,187.13614483602578,226.028734608177,-38.89258977215121,548.0550390000001,0.5456973455543759
2025-06-03 23:00:00,105743.74,105743.74,105266.02,105376.89,369.07549,1748995199999,38925256.17303310,80419,127.22385000,13414177.10437490,0,105774.74142857143,105541.163,105236.912,104758.3188,-0.003469236098515238,0.0037095703293200414,52.108105558568944,105698.89359329057,105555.97662622739,142.9169670631818,209.40638109917796,-66.48941403599616,544.4419449999999,0.6778968692428723
2025-06-04 00:00:00,105376.9,105524.96,105132.27,105476.2,493.99756,1748998799999,52044195.19779490,99933,217.48886000,22916684.43194980,0,105707.91571428571,105578.31833333333,105236.1924,104767.28080000001,0.0009424267503055361,0.0036490109891523766,52.29295727001702,105664.63304047663,105550.06724650685,114.56579396978486,190.43826367329936,-75.8724697035145,547.4495515000001,0.9023617950667002
2025-06-04 01:00:00,105476.2,105740.0,105422.59,105592.9,442.93676,1749002399999,46768903.26667340,94464,196.19183000,20715219.37582680,0,105647.88,105617.22733333334,105235.1918,104776.89389999998,0.0011064107353127017,0.0036071937595785306,53.4995122710764,105653.5971880956,105553.2400430619,100.357145033704,172.4220399453803,-72.0648949116763,546.325175,0.8107566340870161
2025-06-04 02:00:00,105592.9,105839.63,105415.09,105476.22,250.94227,1749005999999,26510116.86427470,75239,104.27424000,11017551.66620630,0,105538.93857142856,105637.14733333333,105236.1666,104791.99279999999,-0.0011049985368333237,0.0036164190089554007,51.88521137490029,105626.30838992706,105547.53485468695,78.77353524010687,153.69233900432562,-74.91880376421875,534.020184,0.46991158296743335
2025-06-04 03:00:00,105476.22,105745.29,105444.32,105519.27,280.68523,1749009599999,29647230.83233520,63190,131.98147000,13940543.58058290,0,105507.59285714287,105656.38966666667,105238.78020000001,104807.3307,0.0004081488699538838,0.003569273319426155,51.11232527432501,105609.8409453229,105545.44116174718,64.39978357571817,135.83382791860413,-71.43404434288595,527.447541,0.5321576236147435
2025-06-04 04:00:00,105519.26,105611.96,105404.25,105407.05,264.21374,1749013199999,27875054.14567760,51107,119.38982000,12595382.28440380,0,105513.18142857144,105646.775,105246.38160000001,104821.8279,-0.0010635024294615159,0.0035745993861927322,33.074079778222895,105578.64233835014,105535.18996458071,43.45237376942532,117.35753708876838,-73.90516331934306,511.67038999999994,0.5163748873566829
2025-06-04 05:00:00,105407.06,105549.03,105340.66,105354.14,1117.59375,1749016799999,117822921.41010350,76176,519.35171000,54770395.92786020,0,105457.52428571427,105629.98,105256.879,104840.6032,-0.0005019588348218473,0.0035719187425624537,31.349632787313496,105544.10351706551,105521.77885609325,22.324660972255515,98.35096186546582,-76.0263008932103,549.8760125,2.032446814544397
2025-06-04 06:00:00,105354.14,105436.64,105250.0,105301.02,613.5989,1749020399999,64639123.60060660,56173,430.46413000,45350114.94501990,0,105446.6857142857,105597.15666666666,105267.5898,104861.7151,-0.0005042042011828007,0.0035701293735119553,40.173697364867195,105506.70605290159,105505.42634823448,1.2797046671039425,78.93671042579345,-77.65700575868951,561.7472835000001,1.0923041695492237
2025-06-04 07:00:00,105301.03,105469.0,105264.23,105320.75,247.91386,1749023999999,26115060.98884390,43557,128.93041000,13581045.64765040,0,105424.47857142857,105558.45666666665,105277.329,104878.0825,0.0001873676057457807,0.0035703267738557793,37.64457255688748,105478.09742937826,105491.74661873563,-13.649189357369323,60.419530469160904,-74.06871982653023,560.5429305,0.4422745279810464
2025-06-04 08:00:00,105320.75,105585.45,105320.75,105435.93,351.33591,1749027599999,37050099.61336830,48862,167.29887000,17643022.21474090,0,105402.05428571429,105552.57233333333,105282.8,104894.32179999999,0.0010936116577215937,0.0035782614593263097,38.76173046220942,105471.61013255085,105487.61205438484,-16.00192183398758,45.13524000853121,-61.13716184251879,557.8611865,0.6297909202184655
2025-06-04 09:00:00,105435.93,105919.26,105329.54,105825.31,986.00175,1749031199999,104144228.86440620,85060,714.26603000,75451439.00678050,0,105451.92428571428,105564.01533333333,105291.55279999999,104917.1855,0.003693048470289062,0.0036638983682068835,42.43178540313785,105526.0254967738,105512.626717023,13.398779750801623,38.7879479569853,-25.389168206183676,570.2761225,1.7289900648084735
2025-06-04 10:00:00,105825.31,106000.0,105650.96,105705.13,390.95549,1749034799999,41355189.36128260,71047,250.43364000,26490050.87796180,0,105478.47571428571,105581.95566666666,105299.08680000002,104935.6116,-0.0011356451495393438,0.0027090033971934055,49.28652822422918,105553.58003573168,105526.88621946574,26.69381626593531,36.3691216187753,-9.675305352839992,505.7583475,0.7730084771364055
2025-06-04 11:00:00,105705.13,105820.04,105080.26,105084.36,2112.4711,1749038399999,222673104.05800160,141487,978.46562000,103260720.24938060,0,105432.37714285715,105569.69833333332,105309.0668,104948.985,-0.005872657268384263,0.0029597486167868363,44.55069199697157,105481.3923379268,105494.10649950532,-12.71416157852218,26.552464979315808,-39.26662655783799,555.372545,3.8037009913768793
2025-06-04 12:00:00,105084.36,105157.27,104794.5,105039.19,887.65828,1749041999999,93216328.40252660,122967,441.11560000,46323571.87273940,0,105387.38428571429,105556.68233333333,105322.43360000002,104962.89370000002,-0.00042984512633470473,0.002501400640803593,34.4898183819481,105413.36120901498,105460.40898102344,-47.047772008460015,11.832417581760643,-58.88018959022066,559.8064835,1.5856520175511686
2025-06-04 13:00:00,105039.2,105272.3,104720.0,104761.17,633.64563,1749045599999,66519478.63710460,148939,341.20296000,35823835.87942310,0,105310.26285714286,105543.02966666667,105336.7042,104975.1253,-0.002646821629146312,0.0025226643359093012,35.893641004022925,105313.02409993575,105408.61350094764,-95.58940101189364,-9.651946136970214,-85.93745487492343,571.8823475,1.107999980712816
2025-06-04 14:00:00,104761.17,105045.79,104179.0,105033.3,1446.2321,1749049199999,151246072.58749670,231685,760.41767000,79552875.02354310,0,105269.19857142857,105540.97533333332,105353.3638,104991.3583,0.0025976227642361405,0.002607844121520873,40.59756118272456,105269.98962302256,105380.81250087744,-110.82287785488006,-29.886132480552185,-80.93674537432787,623.5714625,2.319272428218281
2025-06-04 15:00:00,105033.3,105542.0,104928.65,105298.27,938.94287,1749052799999,98888525.20707800,186573,426.59566000,44926361.16914060,0,105249.53285714285,105544.314,105383.32920000002,105009.3592,0.002522723745707278,0.002629838062938863,44.115661611098204,105274.34045024986,105374.69824155318,-100.3577913033223,-43.980464245106205,-56.377327058216096,650.324738,1.4438061711870478
2025-06-04 16:00:00,105298.26,105464.85,105094.0,105445.89,468.85884,1749056399999,49367417.22255480,107174,159.05686000,16747481.87836650,0,105195.33,105549.81066666667,105408.7146,105023.4785,0.0014019223677652626,0.002457371708669316,49.40164532738855,105300.73268867296,105379.97170514184,-79.23901646888407,-51.032174689861776,-28.206841779022298,648.1282265,0.7234044450307551
2025-06-04 17:00:00,105445.9,105483.14,104963.64,105051.1,399.33188,1749059999999,42007490.96838050,99908,155.32224000,16342970.54441430,0,105101.89714285715,105541.93933333334,105420.9608,105032.8165,-0.003744005574802367,0.002475037172683161,41.88948059552558,105262.32765964635,105355.6108380943,-93.28317844794947,-59.48237544147932,-33.80080300647015,649.7731795,0.6145711959168362
2025-06-04 18:00:00,105051.11,105300.0,104920.01,104951.54,301.21483,1749063599999,31667138.71991180,79222,118.10936000,12417581.58618550,0,105082.92285714287,105530.05933333332,105434.2704,105036.5927,-0.000947729247956608,0.0023194322792102705,42.07403437583722,105214.51417354691,105325.67966490213,-111.16549135521927,-69.81899862422732,-41.346492730991955,649.880312,0.46349277618984097
2025-06-04 19:00:00,104951.54,105079.99,104865.25,104913.52,282.68857,1749067199999,29674510.56005160,85460,136.97834000,14378800.34783960,0,105064.97,105513.125,105444.543,105040.16709999999,-0.00036226243083226084,0.00220225486793903,42.29318836929453,105168.2073776166,105295.14931935383,-126.94194173722644,-81.24358724682715,-45.698354490399296,645.560966,0.43789600810529805
2025-06-04 20:00:00,104913.52,104959.64,104407.16,104609.87,484.36457,1749070799999,50690651.66406280,101207,168.01032000,17584250.74859320,0,105043.35571428573,105448.45366666667,105449.5096,105041.36009999999,-0.002894288553086488,0.002262141291285975,38.88529736231841,105082.30931952174,105244.3878882906,-162.07856876886217,-97.41058355123415,-64.66798521762801,645.0793164999999,0.7508604874017847
2025-06-04 21:00:00,104609.88,105045.79,104549.83,104930.61,304.21199,1749074399999,31890272.76416890,76072,170.06550000,17827579.17594610,0,105028.68571428572,105392.45199999999,105459.6092,105047.1756,0.0030660586806963153,0.0023710898787436727,44.27977408817132,105058.97096267223,105221.14508175055,-162.17411907832138,-110.3632906566516,-51.81082842166978,638.1430780000001,0.4767143928810272
2025-06-04 22:00:00,104930.61,105034.91,104744.18,104775.36,158.79559,1749077999999,16651878.08323360,76971,70.11005000,7351496.93229030,0,104953.9842857143,105357.70966666666,105457.54400000001,105050.0511,-0.0014795491992279919,0.0023791493827115063,40.427215419172676,105015.3385068765,105188.12396458385,-172.7854577073449,-122.84772406679028,-49.937733640554626,633.535744,0.25064977233549746
2025-06-04 23:00:00,104775.37,104864.5,104625.15,104696.86,176.30335,1749081599999,18463489.34893970,51991,74.42791000,7794782.05173820,0,104846.98,105316.139,105452.64120000001,105050.03950000001,-0.0007492219544747991,0.002374305516206222,32.027444996926235,104966.3418135109,105151.73404128135,-185.39222777045507,-135.35662480752325,-50.03560296293182,628.31665,0.280596336258159
2025-06-05 00:00:00,104696.86,104976.75,104651.16,104976.74,242.65293,1749085199999,25439565.56905630,71690,112.64799000,11808798.62849660,0,104836.35714285714,105281.592,105438.2662,105051.98860000001,0.002673241585277708,0.0024637309048640573,38.96067679679433,104967.94153450921,105138.77151970495,-170.82998519574176,-142.45129688516695,-28.378688310574802,627.2386094999999,0.38685904586363
2025-06-05 01:00:00,104976.75,105155.55,104697.84,104774.92,288.56241,1749088799999,30282982.57712860,63227,92.07362000,9665271.74542190,0,104811.12571428572,105232.79566666667,105416.60479999999,105051.10620000001,-0.001922521122298182,0.0024931463902396183,44.62800161104399,104938.24591381548,105111.81955528236,-173.57364146687905,-148.67576580150939,-24.897875665369668,585.7870425,0.4926063382496208
2025-06-05 02:00:00,104774.92,105240.84,104774.92,104989.48,396.55703,1749092399999,41660301.24615470,72840,177.10852000,18607865.06746820,0,104821.97714285714,105207.822,105390.68,105054.74299999999,0.0020478183137719874,0.0025454309312605847,49.18495102491866,104946.12808092078,105102.75736600219,-156.62928508140612,-150.26646965748873,-6.362815423917397,574.934949,0.6897424320607791
2025-06-05 03:00:00,104989.48,105064.95,104880.2,105047.15,198.77038,1749095999999,20865058.59003840,59398,86.36049000,9065330.11390000,0,104884.44571428571,105197.12933333333,105361.98799999998,105059.2957,0.0005492931291781744,0.002549202352878567,55.05415034851324,104961.66991462528,105098.63830185388,-136.96838722859684,-147.60685317171036,10.638465943113516,572.477775,0.3472106493566497
2025-06-05 04:00:00,105047.15,105226.14,105032.95,105173.71,182.6561,1749099599999,19204234.54913230,40926,82.89854000,8715909.19228160,0,104919.17428571428,105178.12833333334,105353.213,105066.56790000001,0.001204792324208892,0.0025521236892522884,52.61608516949315,104994.2914662214,105104.19916838322,-109.90770216181409,-140.0670229697311,30.159320807917027,564.0437844999999,0.32383319348499984
2025-06-05 05:00:00,105173.72,105189.22,104570.43,104649.23,673.16476,1749103199999,70549654.97715280,83341,302.84648000,31761773.97203380,0,104901.1557142857,105153.87299999999,105336.55720000001,105071.79950000001,-0.004986797556157385,0.0026067567933654536,38.97353131052291,104941.20508680273,105070.49774850298,-129.2926617002522,-137.91215071583534,8.619489015583127,548.401935,1.2275025251324105
2025-06-05 06:00:00,104649.22,104696.73,104380.0,104452.93,416.36718,1749106799999,43518703.59762390,66150,180.55790000,18871158.40744110,0,104866.30857142857,105119.76400000001,105322.2774,105074.37759999999,-0.001875790199316385,0.002620644790150215,33.40519690618976,104866.08584267923,105024.75198935461,-158.6661466753867,-142.06294990774563,-16.603196767641066,549.6725195,0.7574822557597406
2025-06-05 07:00:00,104452.94,104636.46,104424.52,104518.05,321.50806,1749110399999,33610842.81127870,53058,150.48206000,15731098.07599700,0,104800.78142857143,105083.93566666666,105303.59680000001,105075.7478,0.0006234387106232031,0.0023167013529884943,39.98820484502911,104812.54186688241,104987.21850866168,-174.6766417792678,-148.58568828205009,-26.090953497217725,460.12436749999995,0.6987416505386449
